,Avatar (2009),"Lion King, The (1994)","Fast and the Furious, The (2001)",Toy Story (1995),Jurassic Park (1993),Twilight (2008),Pride & Prejudice (2005),"Notebook, The (2004)",17 Again (2009),"Twilight Saga: Eclipse, The (2010)",Aladdin (1992),Beauty and the Beast (1991),Mrs. Doubtfire (1993),Toy Story 2 (1999),"Hangover, The (2009)",Harry Potter and the Goblet of Fire (2005),Total
"Good Girl, The (2002)",0.17142201757223657,0.09677868308866552,0.14054584129604158,0.38330567514751285,0.26790175986452996,0.20854062578768257,0.586018752683295,0.42049430850633596,0.45848410609516066,-0.03204031035977201,0.09556275269251696,0.1755293340879337,0.09178354036099193,0.5559115408225133,0.1777626445976738,0.19603023861152963,3.994031510854848
Strictly Ballroom (1992),-0.03858821070146344,0.16183216302330358,0.14881896736924421,0.5853332621221365,0.39989244306732197,0.18930040686460634,0.428196553527455,0.17234869579625753,0.41946317085928864,0.056566190579508666,0.5810449973853302,0.32780576601269795,0.23625844295530252,0.24563486516342756,-0.005165591157630785,0.08199743187934874,3.990739554746135
Canadian Bacon (1995),0.15983837679484086,0.03850900752730584,0.14430483495637159,0.510108750094891,0.4472146124693344,0.23233511473428287,0.46058784463229874,0.09369455623986786,0.5388106478868661,-0.029776117464495946,0.24244672322872302,0.23162882319494588,0.4451862057527619,0.23191199076774138,0.10470917422389071,0.13598025114516227,3.9874907961847885
Creature Comforts (1989),0.15306466117456782,0.3704937225491461,0.3156019166164058,0.7197534696681944,0.4712370729401537,-0.09646984990053567,0.16239861206977477,-0.10315765153502979,-0.08945648351564128,-0.03281037061483754,0.28166153836253083,0.347245813135176,0.33942304341523577,0.8875525463488874,0.06546104774894652,0.1953631838147045,3.9873622722776796
Persuasion (1995),0.18329040973912422,0.11820307530959924,0.1127472567648251,0.29606320131889496,0.02855923058770795,0.47083370290043053,0.7017137946984848,0.27263314310991954,0.5364464598688077,0.09421323581623176,0.3706518268103366,0.30257658029395806,-0.01687864262618459,0.24189930747354488,-0.03453262576502795,0.30867844213714807,3.987098398437801
Wyatt Earp (1994),-0.029786870238158132,0.736383239911941,0.3516522824912583,0.19316222608915107,0.617357092500863,0.040437932187574646,0.11007912997353785,0.10099498464598458,0.2030005405917194,-0.041929458686770484,0.6801272276366674,0.470037447548537,0.44498971207229954,0.12437979887429143,0.024584989163850376,-0.05025924032942383,3.975211034433323
Down to Earth (2001),0.24109064808057054,0.38490899201455325,0.9018006154584359,0.6519722366192405,0.4588927351776374,-0.08161872723402251,-0.09436409934699899,-0.0893699222703749,-0.08402159953049851,-0.030816992932268458,0.2517207174623524,0.07737346862161182,0.2176538702860354,0.8480503189041051,0.15669748477654996,0.16458717727972716,3.974556923366656
Ninja Scroll (Jûbei ninpûchô) (1995),0.461051584848008,0.2257252714339657,0.6309904562738659,0.38806331293440366,0.44832358080659207,-0.09844552868413292,-0.10252554091905298,0.17037155709200066,-0.091288530281748,-0.033482318930010996,0.4308374549493448,0.29364984433917807,0.282532059754154,0.4896873006579213,0.22514971565468633,0.2514351264865162,3.972075346415692
"War of the Worlds, The (1953)",0.2446186832402913,0.3649397765218717,0.18911334622316703,0.5674274068393094,0.7378112888211712,-0.09433155462062119,0.2056653014454252,-0.02917014859725555,-0.08747364248648606,0.05200152546995963,0.4475147186707213,0.464238247142753,0.3081078810975665,0.2569843364194408,0.24352311676112728,0.09897537771722979,3.969945660665671
"Science of Sleep, The (La science des rêves) (2006)",0.5324921725861753,0.3033976054551922,0.1462697557184132,0.23523750446484298,0.1726263050008173,-0.09272523518716819,0.3113021818572931,0.20017932449504283,-0.08598410261400047,-0.03153678931786201,0.2297278960977963,0.33122275415443186,0.3839139398528255,0.5726473854280244,0.3327355578384953,0.41349201135682645,3.954998267187146
Elite Squad (Tropa de Elite) (2007),0.7452110795997469,0.0342489658289009,0.8919790654268099,0.03515444333073252,0.14826162634720952,0.5488772372458434,0.43046810705725086,0.04389736625350672,0.4898688776419188,-0.029979616891113427,-0.2552524179355544,-0.08107809412949867,0.048095195514681124,0.21663063073075145,0.3864177752132059,0.28956451224754404,3.9423647534819355
Now You See Me 2 (2016),0.7069993301423962,0.18201755099268813,0.407269637719486,0.06324651319577512,0.12375841454331363,0.17610212804162448,-0.09408571213109387,0.11269042011471456,0.4920231402972014,0.1653094377384159,0.1727299645537098,0.15724722828759594,0.2731257689733608,0.2086088587527034,0.5166435709342305,0.27606877402257946,3.9397550261787013
Kids in the Hall: Brain Candy (1996),0.0332898743363613,0.19963614762607468,0.3269674725824545,0.6280403186953023,0.4216470123014425,0.11024625738563658,0.23035652408763777,0.17258637643936184,0.3076990194065218,-0.03163312329042738,0.2802937269084368,0.19236773055358947,0.28065570226007,0.4392678235170572,0.1863346945462519,0.15603882048061107,3.9337943778363824
Malice (1993),-0.05118053275325763,0.4919027871436128,0.06118898711958524,0.002461761402664186,0.6087094671745068,0.20848051716972907,0.30235991739628104,0.07617438556426454,0.49999790237308517,-0.03227320564870046,0.7540721966819951,0.3735636993994347,0.4596160101597623,0.13066696182452175,-0.0017634453921622946,0.04915478607049342,3.9331321956858156
Speed 2: Cruise Control (1997),0.17673848706023298,0.2699156970809411,0.8216161343209939,0.44643925670218854,0.33680321809155644,-0.11143778769427876,0.17408438374337337,0.03913479301962622,-0.10333625094442529,0.1477370089683592,0.25821628735635127,0.12110955181734918,0.24711443383855106,0.6271805102962689,0.2600938775676628,0.21019845248690802,3.921608053711659
Courage Under Fire (1996),0.039586681169501564,0.42219935360247096,0.2529994621657655,0.41491945694651977,0.5303539978212392,-0.01545960236586728,0.36998147557573724,-0.0031851255921060972,0.11819022361944684,0.04017927696174798,0.36977313052988564,0.607887942273934,0.3697422191379184,0.29858211994156136,0.017916936977258633,0.08712121929837223,3.9207887680633857
"Secret of Roan Inish, The (1994)",-0.04345515136163228,0.4955514468945363,0.15150085729714907,0.833291553294737,0.38000491167618333,0.23901825671858615,0.03113812362316206,-0.025047399774278365,0.2054617510449047,-0.03754687382208665,0.613028038529539,0.6427295982342606,0.3117722458619207,0.17198423849650366,-0.032627509447341434,-0.024237743119061694,3.9125663441470815
Striptease (1996),-0.14046592086387794,0.5204006249781752,0.44547612051841334,0.7914347515238498,0.5960210499138263,-0.07034184561007459,0.06085934326539539,0.11443729897259863,0.03348774522041496,0.029080650360778584,0.6363021792784604,0.20573658529246697,0.3836286777352358,0.14847288613546142,-0.011975228300593298,0.16211915010689706,3.904674068527428
"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",0.37386391957351567,-0.008145403944326616,0.4861087239702712,0.03514849687454859,-0.0030793610023266958,0.682456753904361,0.7737389094913709,0.20300226925587672,0.7866381897362218,-0.030013132003066274,-0.1346383953115374,0.026480459510361945,0.16238473652658997,0.06403390062332796,0.12888973068262685,0.3560342818125215,3.9029040797003374
Milk (2008),0.33362786929207616,0.204765136382174,0.18463558011330453,0.027069761587126855,-0.08829979458768256,0.4985242469745236,0.39830270525044864,0.3342761452594791,0.8799884216998919,0.20562184782395448,-0.11593440917744463,0.18566539224477085,0.1317883029112105,0.3794656259949772,0.16110706606062405,0.17982342797279288,3.9004273258022275
Rope (1948),0.23400080361990735,0.2708080191361235,0.07048297559836766,0.25090434196362654,0.21669795564314823,0.18508443921101386,0.693770504169015,0.03904577933079567,0.29654804630735043,0.17106703778259905,0.24931920968937454,0.3030177082310713,0.21811174314836146,0.28376581739964674,0.10934697129793189,0.30507946221282534,3.8970508147411587
Rise of the Guardians (2012),1.1432646401665956,0.1451122744438439,0.13198110072826622,0.1030954643145219,-0.08500669761691997,0.13986649682948632,0.7399794492346394,0.12759361979454723,0.3207472475316036,-0.03244204636397362,0.0779580731398967,-0.016955481215250867,0.05374018624423115,0.6411492163736816,0.12353622318354138,0.280942465969019,3.894562232757729
"Karate Kid, Part III, The (1989)",0.37185310437063857,0.5410369002751434,0.30862397120637874,0.6409469030530721,0.6386009500877479,-0.09883121004770153,0.224081106037787,-0.10568271369135335,-0.0916461725770138,-0.03361349305841453,0.302570684417004,0.2665758905540939,0.2266774633982307,0.43352285063202683,0.13950932495783944,0.13027641317520436,3.8945019727906836
Christine (1983),0.32819480900600695,0.21056583323301878,0.3382074379402953,0.6290216671484583,0.535365451832335,-0.08358326476166134,0.24107066745931272,-0.08937769996878296,-0.07750675422470546,-0.028427512812093374,0.36439707986861775,0.2267627090278337,0.3028323499605512,0.5092608926371152,0.2818633512890627,0.20058056043852754,3.889227578073892
His Girl Friday (1940),0.05186568423671694,0.2864605238654568,0.16989699386640955,0.6409029946474984,0.433385700971845,0.09117884111821782,0.248483730952289,0.0027758194259592684,0.28248939087712543,-0.035585231300829155,0.43353419629558637,0.5148155002661527,0.17641550672056658,0.39826714354415005,0.10818359797957465,0.08391842363777244,3.8869888171044917
Broken Arrow (1996),-0.19055426862320407,0.7650833754123028,0.27339260981560864,1.0345756913350583,0.8808111575602526,-0.2002956496012056,-0.07066607263782175,-0.13704065435666563,-0.1264224856386174,-0.0276419653932999,0.6436625314010953,0.5128193181794395,0.5442734475931402,0.06413690336832306,-0.0742919846924321,-0.006750445006793351,3.8850915087151807
Red Planet (2000),0.5864009188698336,0.25696381936368284,0.44090099368266467,0.29192360904140413,0.3206310201843601,0.12857005518427492,0.10677790198113955,0.22742649013761865,-0.08776137582031943,0.09919358898030893,0.09434180586108176,0.26568840434694435,0.07729660176163416,0.5015705900162496,0.26766119678949735,0.30319026179426517,3.8807758821746408
"Game, The (1997)",0.6195533943990051,0.43580586172794944,0.29334851220508856,0.4853053446960228,0.6077575848897219,0.025238612652094317,0.04169307991372471,0.03688619636768059,0.30779014303237956,-0.05558543812325625,-0.046131006818727206,-0.022205528772889033,0.09829964819747175,0.5784442264903954,0.29187538736361024,0.18249133372152032,3.880567351941792
Anchorman 2: The Legend Continues (2013),0.6669611410921717,0.035310359536179385,0.38208870981521975,0.18490234807174133,-0.00324037759048861,0.21267374098778166,-0.09449313838260237,0.201051246681969,0.6680316047504018,0.16122323020368326,-0.12684496265609835,-0.06769555493674868,0.3135969061081583,0.5223787510256674,0.5345533995584395,0.2859388394266511,3.876436243692126
True Romance (1993),0.26944075468933515,0.2725326661349529,0.5391213285795853,0.44426276630875805,0.487311758165633,0.08104750963213153,-0.03011381516631912,-0.0038955400608743944,0.306956209402037,0.05203898904011292,0.306488174026322,0.2943797294431486,0.4386798371243712,0.20047881055760994,0.15591907260728163,0.05931886134998268,3.873967111834068
"Secret Garden, The (1993)",-0.11331465429785353,0.724793697714275,0.14093423883139095,0.2899387227307443,0.5112692564969077,-0.13421332728815386,0.16766365592412819,-0.019268769624863184,-0.12445600685095978,0.027206846941121937,0.9961161983049766,0.8554343884083069,0.47896415637280443,-0.0011796145729722801,-0.0001667901876569214,0.0715285377753821,3.8712505366775782
"Golden Child, The (1986)",0.2404472397344086,0.11726501682428643,0.4156064195661258,0.520343751272049,0.58844772567461,0.10404822043074324,0.2235722236340975,0.00979398113335279,0.3085144361483956,-0.035949191662260564,0.09305232718796697,-0.036186550061554315,0.39378486117303046,0.6363754612143133,0.13701492912513588,0.1537953698897259,3.8699262212844268
Frankenstein (1931),0.0941568797774952,0.08778552722061787,0.499783393451622,0.6126127143514369,0.4211324622509437,0.2375365590906189,0.07669157952429008,-0.09719187061370019,0.8587596722516709,-0.03091289156095193,0.22197867679321376,0.2158816273361351,0.12153202617557349,0.22866743553087687,0.11294670425626338,0.20380625368528474,3.8651667495213906
Along Came a Spider (2001),0.27701162290837583,0.5102897637462929,0.5736941841258063,0.34655128285289016,0.2873553780683339,-0.08301250939445334,0.05028489927721501,0.18508976858837048,-0.10529169363056687,-0.03861832429483755,0.34299935087739,0.12413163190363112,0.16721206094721638,0.6925434548678653,0.3570075354647063,0.1766350784077604,3.8638834847159966
"Lawnmower Man, The (1992)",-0.042475236935792575,0.12281326683086721,0.5369504733392794,0.6309038470082575,0.7464771057144314,0.039320911577196284,0.09891183320339604,0.04515510330737598,0.2095719966243502,-0.04486881181043651,0.16850308213399837,0.027666805430363137,0.29478090056671247,0.9157802241775346,0.05019332663538249,0.052936770588992516,3.8526215983919085
Charade (1963),0.17533174562895742,0.3435193226816152,-0.04506825052457266,0.4274299245260451,0.26780951870731745,0.1793552881585136,0.4849946671173045,0.029274501313929016,0.2941014311266579,0.17159904876206344,0.1645085104907606,0.47673800679308026,0.23245425833342925,0.47754417107609204,0.05328391649880601,0.11907815100304782,3.8519542116930463
Arlington Road (1999),-0.06895919953604727,0.4247447139758841,0.9190244306736445,0.28118974691737036,0.3344185297727238,0.02542982616096105,0.2487536584507144,0.059893894239775106,0.1785324901780244,0.03170092265409034,0.34205769530322533,0.3930629505055288,0.26437427262384217,0.3005622989237453,0.08512146077531245,0.024870063592423674,3.844777755211218
Star Trek: The Motion Picture (1979),0.22661573354666076,0.24779734394020733,0.20928771887316497,0.40933687216064607,0.6784234877307,-0.0683975204437937,0.20487355050411665,0.10114498172518262,0.05434325085400055,-0.06288547122316739,0.33361248050025216,0.2720182926347613,0.4188716623868303,0.7765664343087713,0.059500771927403794,-0.026291826467156085,3.8348177629585805
Twin Peaks: Fire Walk with Me (1992),0.33312465338372554,0.2479030858518556,0.38235521720708776,0.22805675559808575,0.3716104469557465,0.11917322909980747,0.2963917847444687,0.025500620013332725,0.32351554166969176,-0.03113329015586407,0.06719768436968936,0.1700057995582763,0.3040333743532939,0.6232106275082437,0.17282229819532907,0.1995076412738039,3.833275469626574
Dogville (2003),0.39105045593373206,0.10087004355924266,0.3288145127861496,0.10800832940624548,0.060455591598301515,0.45554767279773506,0.8347260525897626,0.24130675448647365,0.5709078941782969,-0.042074725081983955,-0.043846473571587746,0.027429446868730202,0.06387580114600452,0.3200035730380523,0.20517025033549047,0.20397677088790267,3.8262219509585482
Big Night (1996),0.10201883506143869,0.044692555936519135,0.35058432118073224,0.8096624474270292,0.3806472113554089,0.13829106947083,0.5100670321730348,0.036439281737788216,0.3611045721685078,-0.031313313771750416,0.22297964306885876,0.1294440064005406,0.23160452186305508,0.3784903278391493,0.019431298987235772,0.1331587197542122,3.8173025306525905
Pink Floyd: The Wall (1982),0.29421444621689635,0.07147134776878071,0.43338126111671227,0.4206964625873364,0.4265352265043967,0.1481962552982916,0.2901056441414699,0.1956876657324632,0.3618993083543024,0.0324598427647597,0.13498992742117716,0.06735911356185599,0.30023414074590843,0.39822668798264227,0.1710669149857217,0.06918001214993076,3.815704257332645
Star Trek V: The Final Frontier (1989),0.006939380207618326,0.3831936014058295,0.17047222609467727,0.5437442062339101,0.47437888837877884,0.011434496009593556,0.0976841718882483,0.1543992413671237,0.16846104503056805,-0.04922181344627384,0.43333049364579435,0.18703388501850599,0.3104667034393823,0.8641949850855014,0.09565429964784924,-0.037041236755301965,3.815124573251805
